data,Inv_CONNECTEDTV,Impr_CONNECTEDTV,Inv_DISPLAY,Impr_DISPLAY,Inv_OPENTV,Impr_OPENTV,Inv_PAIDTV,Impr_PAIDTV,Inv_PROGRAMATICA,Impr_PROGRAMATICA,Inv_SEARCH,Impr_SEARCH,Inv_SOCIAL,Impr_SOCIAL,Inv_YOUTUBE,Impr_YOUTUBE,ipca,desemprego,indice_confianca_consumidor,leads
2024-04-23,41691.08,314766,95060.53,20389923,655355.76,0,76638.65,0,182099.82,19790372,131898.81,192271,85808.19,8644336,153688.58,17847418,0.0061,0.069,129.59,216
2024-04-24,39969.64,287328,85841.95,21358096,323578.65,0,77375.15,0,1314377.81,77077540,135592.37,189912,81518.56,8049247,157129.73,18525187,0.0061,0.069,129.59,235
2024-04-25,69798.94,863039,79224.58,19510603,133609.60,0,78079.13,0,89007.31,11921999,82685.27,126835,81625.51,8097921,145258.30,17165103,0.0061,0.069,129.59,182
2024-04-26,54565.48,573330,86905.61,20495062,0.00,0,72301.24,0,317662.55,18261206,47286.39,107362,81172.43,8190345,148540.13,17340799,0.0061,0.069,129.59,207
2024-04-27,47691.89,441912,58755.56,9804014,0.00,0,154347.44,0,72087.48,9515248,47645.50,103289,82195.02,7604557,11295.62,1446187,0.0061,0.069,129.59,173
2024-04-28,46098.36,411144,50650.35,10994030,0.00,0,206600.26,0,64343.41,9710272,48292.22,106315,86514.96,8834572,11123.32,1280631,0.0061,0.069,129.59,177
2024-04-29,83690.19,3524934,57391.26,8282345,0.00,0,90243.33,1659993173,48601.39,7637304,57426.14,115109,97245.28,10083081,24104.25,2685917,0.0061,0.069,129.59,248
2024-04-30,49365.26,1016606,50396.49,7515241,583214.02,0,195547.93,1341331095,38840.53,6683187,74048.02,132448,116410.98,11310700,5000.23,519570,0.0061,0.069,129.59,220
2024-05-01,27075.82,278954,52679.92,8499240,0.00,0,78151.22,0,102702.09,26109352,92516.35,153077,55619.43,8203663,0.00,0,0.0023,0.069,126.46,176
2024-05-02,28567.12,358142,95828.68,11051170,0.00,0,67006.58,0,98331.18,25963403,92834.36,156697,57015.58,8395027,0.00,0,0.0023,0.069,126.46,213
2024-05-03,27913.83,308443,118293.19,12919371,0.00,0,78522.02,0,97479.99,23561482,91366.11,162675,64508.35,8526450,0.00,0,0.0023,0.069,126.46,241
2024-05-04,27756.47,309492,121349.51,13540551,0.00,0,120430.38,0,93380.63,21982655,90611.31,161385,79270.41,10387915,0.00,0,0.0023,0.069,126.46,158
2024-05-05,26076.53,282651,112789.11,13574745,47262.45,0,118915.67,0,92573.60,22052750,95882.46,172106,88704.49,12392660,0.00,0,0.0023,0.069,126.46,216
2024-05-06,29083.43,307315,113573.12,12196869,0.00,0,78396.01,0,94742.35,22058816,107866.80,160556,87528.17,14519499,0.00,0,0.0023,0.069,126.46,260
2024-05-07,31596.07,481346,57677.45,6862784,0.00,0,69688.17,24016245,90387.92,21434965,111006.21,163721,86485.44,12934433,0.00,0,0.0023,0.069,126.46,212
2024-05-08,37090.79,655438,163009.81,14895984,0.00,0,106996.43,0,89652.52,21071289,111669.98,155610,80620.69,11482286,0.00,0,0.0023,0.069,126.46,181
2024-05-09,30462.48,498909,115034.97,13461300,0.00,0,110336.06,1082907,84971.31,19736177,103495.32,140773,86817.93,10530350,0.00,0,0.0023,0.069,126.46,165
2024-05-10,23575.71,469168,100848.76,9855557,0.00,0,72796.27,2477529,87418.45,20247943,102011.83,140305,88719.14,10522643,0.00,0,0.0023,0.069,126.46,211
2024-05-11,29016.13,464148,101339.77,9386000,0.00,0,122124.07,0,84234.65,19481548,100760.44,140302,91242.41,10416845,0.00,0,0.0023,0.069,126.46,156
2024-05-12,103564.44,1295273,104049.65,11962344,434177.50,5822049,117605.27,0,84521.66,19941489,162662.15,203113,94856.87,12999124,0.00,0,0.0023,0.069,126.46,199
2024-05-13,78271.43,10317411,114105.49,12542899,0.00,0,139881.69,11232377,86671.87,19907369,156732.86,194900,91216.05,14422765,0.00,0,0.0023,0.069,126.46,248
2024-05-14,34082.72,852381,112763.21,14726652,0.00,0,67006.57,0,87856.31,20346595,159426.62,190601,98304.12,15485456,0.00,0,0.0023,0.069,126.46,251
2024-05-15,29706.71,796577,127569.63,16650548,353824.59,0,71752.97,0,87450.47,20972348,171365.59,193106,99898.47,14441488,0.00,0,0.0023,0.069,126.46,232
2024-05-16,26722.65,764265,111733.01,15643689,0.00,0,64879.93,0,82035.56,21540286,160491.29,195794,102501.85,15556456,0.00,0,0.0023,0.069,126.46,244
2024-05-17,33685.61,1367781,109943.10,16651686,0.00,0,76850.57,113452217,77963.40,20669350,102670.57,157527,99384.98,14670065,0.00,0,0.0023,0.069,126.46,205
2024-05-18,27611.26,931429,95686.41,14088999,0.00,0,44141.75,0,75908.75,20177967,107409.05,165160,99865.45,13921429,0.00,0,0.0023,0.069,126.46,255
2024-05-19,28030.25,891139,119535.58,20803058,47262.45,0,40828.31,0,75029.57,20050512,117197.56,174154,101730.43,16050392,0.00,0,0.0023,0.069,126.46,209
2024-05-20,28701.48,499858,116831.71,26334502,0.00,0,57873.93,46289719,72208.53,19499264,105412.98,164069,122720.39,19688989,0.00,0,0.0023,0.069,126.46,243
2024-05-21,34263.47,1092568,129101.05,21458181,0.00,0,52776.33,0,74061.11,19033056,104607.76,160001,126041.80,16750032,0.00,0,0.0023,0.069,126.46,261
2024-05-22,31125.42,533340,126248.21,18695119,91440.00,0,52776.33,0,74477.04,18943167,100482.29,152997,124127.01,16766345,0.00,0,0.0023,0.069,126.46,247
2024-05-23,34671.49,569684,109666.07,15345141,0.00,0,52776.33,0,70913.73,17849763,92607.10,161394,123591.38,15555523,0.00,0,0.0023,0.069,126.46,211
2024-05-24,26247.45,400712,135626.95,16645758,0.00,0,52776.33,0,70424.89,19288716,92111.94,170234,127642.99,15256434,0.00,0,0.0023,0.069,126.46,260
2024-05-25,29594.10,482485,122663.90,16611996,0.00,0,40828.31,0,69152.71,18475127,100317.34,191076,130682.25,16124900,0.00,0,0.0023,0.069,126.46,228
2024-05-26,29206.20,477997,129114.62,18495385,34612.66,0,40828.31,0,70934.43,17889358,96047.49,187397,136097.72,19794046,0.00,0,0.0023,0.069,126.46,258
2024-05-27,47046.97,1010115,129226.10,16777216,0.00,0,52776.33,0,60191.52,15002375,95851.75,176763,128952.19,18913010,0.00,0,0.0023,0.069,126.46,248
2024-05-28,51074.59,3648909,121533.43,14670983,0.00,0,52776.33,0,52078.74,12218882,88765.31,177051,128458.12,18898308,0.00,0,0.0023,0.069,126.46,252
2024-05-29,31846.36,543272,104021.19,10819793,0.00,0,52776.33,0,46096.70,9316124,70587.94,152202,115363.13,17413290,0.00,0,0.0023,0.069,126.46,234
2024-05-30,25093.70,425503,89618.09,10866872,0.00,0,52776.33,0,41364.77,8347518,73675.42,168261,93019.76,13036226,0.00,0,0.0023,0.069,126.46,212
2024-05-31,29149.68,509142,116766.87,15654853,0.00,0,52776.33,1951038088,28362.92,5842771,71091.91,158460,88627.14,12094556,0.00,0,0.0023,0.069,126.46,273
2024-06-01,7030.85,126746,114649.30,16155815,246148.19,0,402182.75,0,80845.41,11609335,64193.72,147399,47158.73,5340112,0.00,0,-0.0008,0.069,127.05,210
2024-06-02,7834.23,159667,122492.67,17456143,1463796.83,0,72521.73,0,94016.96,11813236,65018.30,163729,50432.08,6969577,0.00,0,-0.0008,0.069,127.05,254
2024-06-03,7460.17,123850,125732.56,19504244,0.00,0,62572.87,0,75969.07,11341767,57724.55,155012,48255.45,6645619,0.00,0,-0.0008,0.069,127.05,240
2024-06-04,8017.78,126544,121858.07,19626890,0.00,0,97828.05,0,73159.62,11804229,56364.96,145015,46575.44,5186744,0.00,0,-0.0008,0.069,127.05,233
2024-06-05,13809.85,168160,104396.63,16255538,0.00,0,97828.05,0,72844.22,10939917,68689.53,151808,49105.77,4891558,0.00,0,-0.0008,0.069,127.05,251
2024-06-06,101835.45,314515,112664.83,14810589,0.00,0,117852.93,0,62603.61,10260790,75501.13,165173,55221.27,5195143,0.00,0,-0.0008,0.069,127.05,275
2024-06-07,15857.56,193861,104269.39,15320475,0.00,0,97828.05,0,66462.88,10097403,71916.03,167399,55240.39,4969826,0.00,0,-0.0008,0.069,127.05,215
2024-06-08,11776.52,145085,113128.97,13994894,0.00,0,65855.15,0,62424.48,9433281,74760.27,195873,56140.77,4708785,0.00,0,-0.0008,0.069,127.05,225
2024-06-09,16398.21,178402,109761.36,13413525,0.00,0,85880.03,0,75915.04,10041052,79153.55,204199,46324.92,4330045,0.00,0,-0.0008,0.069,127.05,228
2024-06-10,17326.89,180683,113132.72,12367032,225579.28,0,57778.29,0,68386.68,10057498,74956.09,178743,26074.57,2378115,0.00,0,-0.0008,0.069,127.05,224
2024-06-11,10111.67,128872,110515.84,14427100,302933.38,0,97828.05,0,89920.28,11341972,72293.55,174687,66187.63,6142292,0.00,0,-0.0008,0.069,127.05,291
2024-06-12,9991.87,122304,88361.00,14723906,225579.27,0,97828.05,0,84050.99,10422518,65351.18,168120,65254.36,6328594,0.00,0,-0.0008,0.069,127.05,231
2024-06-13,10921.70,131799,86650.38,13668856,1507901.91,0,137877.81,0,118740.40,12868735,72838.53,166613,59437.27,5550277,0.00,0,-0.0008,0.069,127.05,250
2024-06-14,12693.94,135488,86907.47,14350099,148225.18,2809674021,97828.05,0,73147.72,9386150,72853.97,155633,59809.25,5628565,0.00,0,-0.0008,0.069,127.05,251
2024-06-15,9055.78,115808,92409.88,10807260,0.00,0,125929.79,0,79590.57,9469753,72361.92,158270,58622.71,5263654,0.00,0,-0.0008,0.069,127.05,211
2024-06-16,9068.92,109181,87569.40,11705581,0.00,0,124057.79,0,89736.83,9846109,71817.80,170724,60970.86,6249921,0.00,0,-0.0008,0.069,127.05,233
2024-06-17,8950.80,104643,89347.13,13156687,0.00,0,117852.93,0,68952.08,9915751,88016.60,189293,64657.81,7583903,0.00,0,-0.0008,0.069,127.05,334
2024-06-18,10339.18,112027,83442.21,13530857,0.00,0,117852.93,0,91034.61,9556875,92407.29,182862,63114.07,7542504,0.00,0,-0.0008,0.069,127.05,296
2024-06-19,23087.69,1478507,92487.90,11531103,0.00,0,137877.81,0,68150.02,8013120,91150.71,176373,62428.09,6936628,0.00,0,-0.0008,0.069,127.05,280
2024-06-20,9875.16,202298,85911.56,10556124,0.00,0,97828.05,0,60149.90,7163197,91576.97,178978,63870.37,7548267,0.00,0,-0.0008,0.069,127.05,264
2024-06-21,11169.78,323158,93079.31,10183547,0.00,0,97828.05,0,50290.20,6343249,91249.59,187691,66060.29,7456231,0.00,0,-0.0008,0.069,127.05,230
2024-06-22,9700.77,189292,94470.46,11543046,0.00,0,105904.91,0,62436.66,5976889,90355.54,189380,65980.37,5896824,0.00,0,-0.0008,0.069,127.05,196
2024-06-23,9556.22,138795,83019.80,11379110,0.00,0,125929.78,0,59090.65,6270095,87662.27,203703,68306.15,6549131,0.00,0,-0.0008,0.069,127.05,235
2024-06-24,9283.41,134661,96203.38,15688011,0.00,0,97828.04,0,54854.75,7240372,94091.20,205038,65836.16,8508646,0.00,0,-0.0008,0.069,127.05,307
2024-06-25,8495.85,124280,91837.34,13142060,0.00,0,97828.04,0,57085.89,7156999,91015.49,185391,70433.75,7903180,0.00,0,-0.0008,0.069,127.05,304
2024-06-26,33041.89,418111,88062.34,11813093,0.00,0,117655.50,0,70135.66,7373912,91216.09,186582,67339.22,6375970,0.00,0,-0.0008,0.069,127.05,277
2024-06-27,11370.76,145630,87909.17,10711630,0.00,0,104494.62,157107786,63259.49,7433684,90602.59,189844,68775.59,5536879,0.00,0,-0.0008,0.069,127.05,226
2024-06-28,7552.14,90508,86862.12,9345191,0.00,0,84469.74,19933585,105603.13,6558785,85577.01,188200,80947.01,5875048,0.00,0,-0.0008,0.069,127.05,226
2024-06-29,7663.06,85225,82516.50,8525086,0.00,0,52496.84,0,71613.98,6809778,88112.81,195448,76670.11,6711914,0.00,0,-0.0008,0.069,127.05,216
2024-06-30,7186.65,42817,78957.53,9411410,0.00,0,72521.72,301716305,52963.16,6107716,91077.33,200021,80807.19,8541698,0.00,0,-0.0008,0.069,127.05,222
2024-07-01,6954.49,233097,92532.11,15330288,583214.02,0,36484.48,0,60350.66,10597510,92333.20,214327,61686.94,13133424,0.00,0,0.0012,0.064,127.78,265
2024-07-02,8932.73,355967,80936.56,11417578,591774.83,0,56812.08,0,38647.55,8819362,82288.02,180490,59591.50,9529537,0.00,0,0.0012,0.064,127.78,285
2024-07-03,12001.21,680800,82698.65,11336590,83922.96,0,58300.48,0,38124.25,8262794,83750.84,180489,58083.41,7891690,0.00,0,0.0012,0.064,127.78,252
2024-07-04,12140.45,557987,104738.12,18665352,282102.48,0,36484.48,0,39099.07,8685418,80840.44,183031,63433.21,7667547,0.00,0,0.0012,0.064,127.78,265
2024-07-05,10845.79,535806,98141.64,16256726,199392.86,0,57113.68,545975386,59577.00,12042755,67095.35,158732,49292.14,5080700,0.00,0,0.0012,0.064,127.78,226
2024-07-06,8285.83,327875,117258.92,16164330,0.00,0,49756.00,0,60345.67,11545593,68177.97,164516,45947.21,4691640,0.00,0,0.0012,0.064,127.78,293
2024-07-07,8003.31,276779,115962.38,18525718,450182.98,0,8736.00,0,60182.97,11771173,71484.04,184546,51733.26,6393073,0.00,0,0.0012,0.064,127.78,238
2024-07-08,31677.56,2348460,115775.19,21689164,371186.19,0,28670.80,0,61573.48,11994847,72075.73,175754,51073.72,6698125,0.00,0,0.0012,0.064,127.78,278
2024-07-09,9334.84,404815,111236.72,16104677,93815.08,0,23924.40,0,61223.29,12018965,70503.68,166466,49892.87,6518319,0.00,0,0.0012,0.064,127.78,256
2024-07-10,9520.12,356946,112576.29,19050641,190939.90,0,24399.20,0,60972.10,12225267,67078.87,148261,48949.53,5828778,0.00,0,0.0012,0.064,127.78,240
2024-07-11,8961.24,238757,113039.62,19073886,517419.08,0,56036.40,0,59694.95,11731477,76980.27,168090,51612.58,5196519,0.00,0,0.0012,0.064,127.78,268
2024-07-12,8849.19,305163,110657.11,17444165,205316.00,0,91020.00,129960983,59837.96,11997972,68857.92,154360,52956.81,5389802,0.00,0,0.0012,0.064,127.78,270
2024-07-13,9135.68,238245,102793.25,16254649,0.00,0,8736.00,0,57309.18,11237525,71300.98,174979,53541.91,5373703,0.00,0,0.0012,0.064,127.78,250
2024-07-14,8774.51,297382,116412.72,15598455,553141.96,0,49756.00,0,57799.64,11805132,76647.24,179236,56267.36,5993982,0.00,0,0.0012,0.064,127.78,297
2024-07-15,8830.47,285820,105698.04,16465393,178680.40,0,78222.00,0,57496.12,12083348,78307.76,186756,53267.96,6010850,0.00,0,0.0012,0.064,127.78,311
2024-07-16,8110.72,245008,70620.56,11556353,138797.12,0,80596.88,0,55839.80,11930610,62362.29,155683,50290.43,6247057,0.00,0,0.0012,0.064,127.78,248
2024-07-17,9991.90,208737,58403.79,9970035,367060.82,0,77758.24,0,53622.45,10680450,62260.01,152243,53427.34,7445983,0.00,0,0.0012,0.064,127.78,228
2024-07-18,7961.26,180038,56282.80,9604100,304100.41,0,77283.44,0,53575.13,10516690,61906.97,146675,45040.91,6483529,0.00,0,0.0012,0.064,127.78,238
2024-07-19,6527.14,158624,64901.21,9807900,167656.50,0,62578.64,683953929,52669.61,10475025,61951.33,144728,49894.28,7694912,0.00,0,0.0012,0.064,127.78,201
2024-07-20,7489.65,172975,66903.64,8517475,0.00,0,9994.50,0,52252.50,10533897,61818.90,145626,60420.72,8192415,0.00,0,0.0012,0.064,127.78,270
2024-07-21,7333.35,169556,76138.70,11052201,229988.01,0,9230.40,0,52069.25,10600974,62499.74,151737,61530.67,8950236,0.00,0,0.0012,0.064,127.78,234
2024-07-22,42759.82,3386334,75152.82,14169972,243063.81,0,58781.60,0,51689.90,10602834,69371.01,166614,61444.43,22919258,0.00,0,0.0012,0.064,127.78,269
2024-07-23,6948.28,183599,71201.02,10772024,202387.12,0,48186.40,0,48448.58,9692715,63721.44,157513,59785.18,11957345,0.00,0,0.0012,0.064,127.78,261
2024-07-24,7180.08,181051,65588.62,6775156,147253.45,0,75326.00,240581448,48173.03,9455417,62757.91,154724,58892.22,9206019,0.00,0,0.0012,0.064,127.78,303
2024-07-25,12494.98,244269,84963.07,7384877,313646.73,0,59080.80,119320156,45445.63,9426833,62577.35,146866,202848.17,19965633,0.00,0,0.0012,0.064,127.78,256
2024-07-26,8631.52,194536,79847.43,6269546,136917.10,0,26370.40,86567787,42684.90,8731515,66438.90,148558,60865.63,8299319,0.00,0,0.0012,0.064,127.78,323
2024-07-27,9295.07,201266,79806.17,3862764,0.00,0,19825.60,0,38635.22,8258935,63895.94,145070,61594.97,8564605,0.00,0,0.0012,0.064,127.78,284
2024-07-28,7506.43,173264,90417.74,5067649,148112.90,0,9106.80,0,37345.74,8399027,65271.01,144883,66530.20,9743665,0.00,0,0.0012,0.064,127.78,290
2024-07-29,913.57,69255,98716.17,5176362,75552.24,0,9230.40,0,35622.23,7662849,70957.95,157911,63782.90,9915242,0.00,0,0.0012,0.064,127.78,332
2024-07-30,1782.31,80667,101235.47,5030068,320715.11,0,8736.00,0,39283.02,7597899,68432.81,142094,64372.22,9459566,0.00,0,0.0012,0.064,127.78,336
2024-07-31,717.48,65225,97299.46,3529719,268396.41,23201147,8736.00,1143768379,34974.00,6109402,65221.32,138068,62596.68,8646432,0.00,0,0.0012,0.064,127.78,274
2024-08-01,9678.47,520540,56315.34,1748058,0.00,0,116856.94,0,36168.12,8829835,37779.36,82717,32673.89,3306865,0.00,0,0.0023,0.064,127.27,232
2024-08-02,8258.51,462345,63766.03,1935461,0.00,0,8736.00,0,38875.49,8184300,36432.93,96693,26821.61,2973407,0.00,0,0.0023,0.064,127.27,270
2024-08-03,10472.98,489683,60914.74,2313108,0.00,0,8736.00,0,48631.20,8605920,38457.94,98772,27505.55,2918176,0.00,0,0.0023,0.064,127.27,190
2024-08-04,7409.53,404255,57295.12,2083086,0.00,0,367372.03,0,42481.35,8299210,36681.61,99834,29798.50,3172774,0.00,0,0.0023,0.064,127.27,272
2024-08-05,10687.31,482307,61013.79,2115954,0.00,0,123338.69,0,42401.12,8258136,36264.01,99195,28793.75,3216395,0.00,0,0.0023,0.064,127.27,229
2024-08-06,9308.39,444141,61577.68,2011660,0.00,0,8736.00,0,40968.14,8757314,37163.50,94708,28561.21,2989055,0.00,0,0.0023,0.064,127.27,244
2024-08-07,13963.91,485050,58898.10,1727892,0.00,0,8736.00,0,51473.61,9157919,38005.82,89628,28021.85,2879134,0.00,0,0.0023,0.064,127.27,215
2024-08-08,11957.65,494533,55423.97,1450786,0.00,0,8736.00,0,41097.52,7681989,38338.17,93219,27803.74,3007824,0.00,0,0.0023,0.064,127.27,180
2024-08-09,10061.42,398976,51150.38,1793420,0.00,0,8736.00,627148880,45348.20,8108665,34312.35,91159,27481.21,2895786,0.00,0,0.0023,0.064,127.27,163
2024-08-10,9064.53,374527,52343.40,2377813,0.00,0,0.00,0,54445.80,8131505,36818.59,91332,30015.05,3238219,0.00,0,0.0023,0.064,127.27,173
2024-08-11,9768.10,364129,51015.77,1957375,0.00,0,0.00,0,48020.90,8018199,37678.18,92472,32622.40,3647417,0.00,0,0.0023,0.064,127.27,156
2024-08-12,9247.34,373917,46195.48,1649941,0.00,0,0.00,0,42244.48,8961212,36948.98,95610,33246.67,3705252,0.00,0,0.0023,0.064,127.27,171
2024-08-13,9198.21,375091,46796.85,1614664,0.00,0,0.00,0,47765.06,12116539,36655.77,94859,33222.67,3566824,0.00,0,0.0023,0.064,127.27,234
2024-08-14,9609.24,405111,47020.17,1729511,0.00,0,0.00,0,42949.19,8803571,36085.28,91629,32905.03,3449298,0.00,0,0.0023,0.064,127.27,180
2024-08-15,7606.71,374990,52158.00,1565441,0.00,0,0.00,0,37989.52,7813011,35878.42,94454,37104.45,3831573,0.00,0,0.0023,0.064,127.27,188
2024-08-16,1293.40,29910,50760.99,1477062,0.00,0,0.00,0,38254.41,7607755,34748.87,91825,37573.49,3982588,0.00,0,0.0023,0.064,127.27,225
2024-08-17,1167.96,26347,55161.71,1499778,0.00,0,0.00,0,48966.43,8245414,36625.07,95649,36865.65,4079260,0.00,0,0.0023,0.064,127.27,209
2024-08-18,1847.20,33076,59143.21,1754407,0.00,0,0.00,0,48491.18,8413626,36128.39,106083,39996.84,4600814,0.00,0,0.0023,0.064,127.27,236
2024-08-19,2015.36,90997,72452.24,2198776,0.00,0,0.00,0,40102.13,8363609,36360.81,90123,40417.93,4632010,0.00,0,0.0023,0.064,127.27,251
2024-08-20,1437.93,40117,63147.42,1854998,56568.96,78679927,0.00,0,36620.91,6832307,35251.03,90126,40269.96,4641257,0.00,0,0.0023,0.064,127.27,230
2024-08-21,1648.18,76036,53285.04,1572854,0.00,0,0.00,0,31896.49,6141207,45166.97,113924,39669.89,4431350,0.00,0,0.0023,0.064,127.27,214
2024-08-22,1885.26,97262,54937.40,1424817,0.00,0,0.00,0,32082.04,7423747,48125.97,130841,37557.84,3999598,0.00,0,0.0023,0.064,127.27,210
2024-08-23,2261.72,136289,64173.18,2192894,0.00,0,0.00,0,57241.16,10456755,47796.63,129659,38459.10,4135705,666.19,115072,0.0023,0.064,127.27,225
2024-08-24,1856.30,85382,99594.97,3520562,0.00,0,0.00,0,53581.88,9264410,48768.29,129686,37712.75,4183151,7727.60,1302856,0.0023,0.064,127.27,208
2024-08-25,2014.56,68338,87347.85,2916483,0.00,0,0.00,0,49442.22,8443052,50301.53,128845,40450.13,4670703,7681.58,1251412,0.0023,0.064,127.27,207
2024-08-26,6358.90,438220,74461.01,2485786,0.00,0,0.00,0,48828.84,9648277,56412.27,137203,42349.73,17965100,7709.66,1161374,0.0023,0.064,127.27,218
2024-08-27,1489.41,56101,77809.43,2176416,0.00,0,0.00,0,64583.29,10838065,59320.02,140799,45630.07,7553856,7706.93,1127964,0.0023,0.064,127.27,179
2024-08-28,912.18,24017,94342.20,2636808,0.00,0,0.00,0,52059.65,8233181,57884.15,143774,47738.23,5613535,7725.28,1111457,0.0023,0.064,127.27,248
2024-08-29,1427.28,29741,130920.72,3585184,0.00,0,0.00,0,73044.55,6984732,60980.34,148681,72136.90,9769020,7758.23,1098167,0.0023,0.064,127.27,254
2024-08-30,1344.38,30711,142172.04,4869066,0.00,0,0.00,0,48533.10,6314238,72528.98,164055,72852.33,9399376,7756.61,1209114,0.0023,0.064,127.27,228
2024-08-31,859.08,16606,138142.41,5872720,0.00,0,0.00,0,30885.35,5099327,68849.64,155954,65091.04,8062011,7766.46,1301820,0.0023,0.064,127.27,208
2024-09-01,113.25,10112,125513.00,5212723,0.00,0,27075.21,0,34052.62,5944940,71929.94,172959,50988.57,7043347,1080.83,217485,0.0026,0.064,123.23,184
2024-09-02,128.90,11509,72101.97,2608453,0.00,0,28196.64,0,44628.91,7930561,49437.28,120733,36068.69,4984227,6803.28,1280522,0.0026,0.064,123.23,189
2024-09-03,115.12,10279,58557.16,1663793,0.00,0,89387.87,0,44388.66,7893967,44821.37,99043,32461.65,4329165,6790.52,1257198,0.0026,0.064,123.23,190
2024-09-04,189.53,16922,59674.99,1724646,0.00,0,30586.42,0,43556.88,7722301,47858.50,103080,32261.64,3911523,6820.07,1212147,0.0026,0.064,123.23,167
2024-09-05,929.44,82986,70865.23,2130493,0.00,0,60950.90,0,50460.37,8693080,44153.27,108464,36483.58,4377767,6812.49,1172383,0.0026,0.064,123.23,159
2024-09-06,12052.35,278494,77335.10,2772296,636803.38,0,0.00,0,51215.35,8551249,45084.64,101535,46259.00,5971628,6821.94,1189519,0.0026,0.064,123.23,169
2024-09-07,10950.77,246719,68100.67,4396781,0.00,0,10195.20,0,66690.99,10814682,45110.39,103071,49577.97,8409329,23376.21,3560381,0.0026,0.064,123.23,180
2024-09-08,11734.70,287641,91473.95,4965386,0.00,0,7893.55,0,68236.99,11891238,45122.48,102794,55047.34,9906023,23942.31,3578146,0.0026,0.064,123.23,177
2024-09-09,11143.66,233494,108646.07,4559591,0.00,0,10566.00,0,62983.41,12383870,49682.99,107543,52903.35,9067400,23935.63,3412593,0.0026,0.064,123.23,165
2024-09-10,11061.43,216117,81273.78,4670271,0.00,0,2919.60,0,71068.18,12480164,47686.50,96581,50337.14,7800154,23928.35,3416666,0.0026,0.064,123.23,168
2024-09-11,11054.28,207789,67330.23,4891076,0.00,0,94107.17,0,67298.95,11730073,45201.94,99297,46634.27,7014110,17103.86,2349709,0.0026,0.064,123.23,152
2024-09-12,13928.72,237372,68389.57,4785951,0.00,0,121976.21,17218464,74483.62,10381536,44839.64,99947,46839.56,6822646,17102.17,2341817,0.0026,0.064,123.23,179
2024-09-13,12450.36,216973,67051.23,4997365,0.00,0,168368.26,1505227346,78137.23,10868294,42168.39,100100,46582.20,6742534,17102.05,2348614,0.0026,0.064,123.23,183
2024-09-14,11480.57,203791,69377.26,5573331,0.00,0,59238.48,0,72384.99,10902648,45037.03,107080,46389.18,7261848,17102.06,2425754,0.0026,0.064,123.23,149
2024-09-15,11851.08,224392,70103.90,5551339,415570.32,0,22358.52,0,66744.34,10152544,45176.84,107840,50924.32,8250858,17057.22,2366517,0.0026,0.064,123.23,152
2024-09-16,11055.71,194317,66731.50,5248604,0.00,0,45654.00,22631440,63181.49,10312965,45025.86,104895,49959.94,8039670,17045.93,2295917,0.0026,0.064,123.23,219
2024-09-17,14569.55,369447,66195.08,4951973,619608.73,1285565949,93347.28,0,80351.47,11644889,44462.70,99058,46176.67,6848426,14226.31,1883496,0.0026,0.064,123.23,205
2024-09-18,25597.80,690367,70131.85,4705538,584589.80,0,188257.97,0,78405.20,11319214,42907.56,101259,256488.51,23200386,9642.35,1330224,0.0026,0.064,123.23,208
2024-09-19,73979.61,3631609,71737.77,4904697,321347.42,0,155728.53,1599869,82375.82,12785137,45474.74,110077,77433.75,8892672,9582.05,1391817,0.0026,0.064,123.23,181
2024-09-20,45012.94,1175130,72393.00,5016007,262151.73,0,103263.52,0,66442.79,10773578,42931.33,106928,82088.37,9123296,9651.70,1389522,0.0026,0.064,123.23,180
2024-09-21,44036.78,1142310,70277.82,5475834,0.00,0,172123.20,0,83683.56,11867289,43684.28,107518,53175.28,6742989,9650.80,1437578,0.0026,0.064,123.23,186
2024-09-22,44868.20,1369738,68262.10,5581554,194987.76,0,19885.63,0,113190.50,12650750,48502.07,115210,55759.14,7788955,9595.42,1389256,0.0026,0.064,123.23,176
2024-09-23,74905.50,2200368,73868.08,5000799,192916.98,0,252005.41,0,122516.34,11926811,45043.20,109233,161924.17,20545084,9661.39,1352976,0.0026,0.064,123.23,213
2024-09-24,48003.83,1378770,69838.51,5452763,298546.44,695983252,105214.66,0,111929.77,12706728,44934.38,105776,76688.04,11088015,9661.40,1318195,0.0026,0.064,123.23,199
2024-09-25,39675.49,1043026,62446.36,5302605,326258.08,0,117743.14,628126533,88885.87,10967922,44691.78,108779,60574.96,8201979,9604.84,1334825,0.0026,0.064,123.23,187
2024-09-26,36678.11,989616,67596.43,5512581,262913.43,0,141590.43,142498,90887.40,8943926,43056.73,109738,59763.49,7933827,9635.75,1315858,0.0026,0.064,123.23,183
2024-09-27,35616.23,1036482,68186.15,5320920,399463.17,0,122917.92,0,144188.70,9760204,43332.21,114659,60453.49,7815600,9683.85,1368332,0.0026,0.064,123.23,194
2024-09-28,33140.29,942981,60557.65,5232473,0.00,0,8983.22,0,122626.78,9541326,41766.23,110019,58931.66,7723526,9685.04,1415097,0.0026,0.064,123.23,165
2024-09-29,29345.98,708029,64128.41,5578132,160359.59,0,8859.60,0,109813.01,9503710,41123.78,116558,65262.31,9102378,9686.63,1395733,0.0026,0.064,123.23,142
